transaction_id,customer_id,transaction_date,store_id,total_amount,payment_method,loyalty_card,status
TX_00120255,,2024-02-11,TIENDA_021,421.71,CASH,False,COMPLETED
TX_00120256,,2024-02-11,TIENDA_021,1732.32,DIGITAL,False,COMPLETED
TX_00120257,CUST_02773,2024-02-11,TIENDA_021,59.14,CARD,True,COMPLETED
TX_00120258,CUST_00573,2024-02-11,TIENDA_021,145.74,CARD,True,COMPLETED
TX_00120259,,2024-02-11,TIENDA_021,19.15,DIGITAL,False,COMPLETED
TX_00120260,,2024-02-11,TIENDA_021,224.94,CARD,False,COMPLETED
TX_00120261,,2024-02-11,TIENDA_021,32.47,CASH,False,COMPLETED
TX_00120262,CUST_01268,2024-02-12,TIENDA_021,159.32,CARD,True,COMPLETED
TX_00120263,CUST_02193,2024-02-12,TIENDA_021,179.26,CASH,True,COMPLETED
TX_00120264,CUST_01054,2024-02-12,TIENDA_021,198.05,CASH,True,COMPLETED
TX_00120265,CUST_00885,2024-02-12,TIENDA_021,841.14,DIGITAL,True,COMPLETED
TX_00120266,,2024-02-12,TIENDA_021,600.2,CARD,False,COMPLETED
TX_00120267,CUST_02421,2024-02-12,TIENDA_021,330.83,CARD,True,COMPLETED
TX_00120268,,2024-02-12,TIENDA_021,414.55,CARD,False,COMPLETED
TX_00120269,CUST_02278,2024-02-13,TIENDA_021,72.64,CASH,True,COMPLETED
TX_00120270,CUST_01478,2024-02-13,TIENDA_021,32.29,CARD,True,COMPLETED
TX_00120271,CUST_02957,2024-02-13,TIENDA_021,393.5,CARD,True,COMPLETED
TX_00120272,,2024-02-13,TIENDA_021,413.75,CARD,False,COMPLETED
TX_00120273,,2024-02-13,TIENDA_021,560.05,CARD,False,COMPLETED
TX_00120274,,2024-02-13,TIENDA_021,248.96,CARD,False,COMPLETED
TX_00120275,,2024-02-13,TIENDA_021,83.84,CARD,False,COMPLETED
TX_00120276,,2024-02-13,TIENDA_021,13.14,DIGITAL,False,COMPLETED
TX_00120277,,2024-02-13,TIENDA_021,519.1,CASH,False,COMPLETED
TX_00120278,CUST_01462,2024-02-13,TIENDA_021,45.52,CASH,True,COMPLETED
TX_00120279,,2024-02-13,TIENDA_021,131.04,CASH,False,COMPLETED
TX_00120280,,2024-02-14,TIENDA_021,106.73,CARD,False,COMPLETED
TX_00120281,CUST_01556,2024-02-14,TIENDA_021,401.91,CARD,True,COMPLETED
TX_00120282,CUST_00613,2024-02-14,TIENDA_021,541.62,CARD,True,COMPLETED
TX_00120283,CUST_01210,2024-02-14,TIENDA_021,55.56,CASH,True,COMPLETED
TX_00120284,,2024-02-14,TIENDA_021,296.74,CARD,False,COMPLETED
TX_00120285,CUST_00367,2024-02-15,TIENDA_021,76.14,CARD,True,COMPLETED
TX_00120286,,2024-02-15,TIENDA_021,546.57,CARD,False,COMPLETED
TX_00120287,,2024-02-15,TIENDA_021,87.28,CARD,False,COMPLETED
TX_00120288,CUST_01290,2024-02-15,TIENDA_021,59.01,CASH,True,COMPLETED
TX_00120289,,2024-02-15,TIENDA_021,56.43,DIGITAL,False,COMPLETED
TX_00120290,,2024-02-16,TIENDA_021,17.34,CASH,False,COMPLETED
TX_00120291,,2024-02-16,TIENDA_021,801.38,DIGITAL,False,COMPLETED
TX_00120292,,2024-02-16,TIENDA_021,129.19,DIGITAL,False,COMPLETED
TX_00120293,CUST_00910,2024-02-16,TIENDA_021,1397.39,CARD,True,COMPLETED
TX_00120294,CUST_02133,2024-02-16,TIENDA_021,46.69,DIGITAL,True,COMPLETED
TX_00120295,,2024-02-16,TIENDA_021,237.46,CASH,False,COMPLETED
TX_00120296,CUST_02232,2024-02-16,TIENDA_021,911.67,CARD,True,COMPLETED
TX_00120297,CUST_02717,2024-02-16,TIENDA_021,650.3,CARD,True,COMPLETED
TX_00120298,,2024-02-16,TIENDA_021,213.18,DIGITAL,False,COMPLETED
TX_00120299,CUST_02043,2024-02-16,TIENDA_021,158.2,DIGITAL,True,COMPLETED
TX_00120300,,2024-02-16,TIENDA_021,54.61,CARD,False,COMPLETED
TX_00120301,CUST_02509,2024-02-16,TIENDA_021,117.26,CASH,True,COMPLETED
TX_00120302,,2024-02-16,TIENDA_021,23.17,CASH,False,COMPLETED
TX_00120303,,2024-02-17,TIENDA_021,298.12,CASH,False,COMPLETED
TX_00120304,,2024-02-17,TIENDA_021,1263.45,CARD,False,COMPLETED
TX_00120305,,2024-02-17,TIENDA_021,279.23,CASH,False,COMPLETED
TX_00120306,,2024-02-17,TIENDA_021,108.66,DIGITAL,False,COMPLETED
TX_00120307,,2024-02-17,TIENDA_021,138.94,CASH,False,COMPLETED
TX_00120308,,2024-02-17,TIENDA_021,20.21,CARD,False,COMPLETED
TX_00120309,,2024-02-17,TIENDA_021,301.19,CASH,False,COMPLETED
TX_00120310,,2024-02-17,TIENDA_021,276.2,CARD,False,COMPLETED
TX_00120311,CUST_00864,2024-02-18,TIENDA_021,159.21,DIGITAL,True,COMPLETED
TX_00120312,,2024-02-18,TIENDA_021,90.23,CARD,False,COMPLETED
TX_00120313,,2024-02-18,TIENDA_021,482.21,DIGITAL,False,COMPLETED
TX_00120314,,2024-02-18,TIENDA_021,28.62,CARD,False,COMPLETED
TX_00120315,CUST_00595,2024-02-18,TIENDA_021,881.02,CARD,True,COMPLETED
TX_00120316,CUST_00378,2024-02-18,TIENDA_021,773.49,CARD,True,COMPLETED
TX_00120317,,2024-02-18,TIENDA_021,462.44,CARD,False,COMPLETED
TX_00120318,,2024-02-18,TIENDA_021,53.52,DIGITAL,False,COMPLETED
TX_00120319,CUST_00362,2024-02-18,TIENDA_021,25.65,CARD,True,COMPLETED
TX_00120320,CUST_00622,2024-02-18,TIENDA_021,15.92,DIGITAL,True,COMPLETED
TX_00120321,CUST_02873,2024-02-18,TIENDA_021,102.36,CASH,True,COMPLETED
TX_00120322,,2024-02-19,TIENDA_021,1670.88,CARD,False,COMPLETED
TX_00120323,,2024-02-19,TIENDA_021,239.3,CASH,False,COMPLETED
TX_00120324,,2024-02-20,TIENDA_021,435.8,CASH,False,COMPLETED
TX_00120325,,2024-02-20,TIENDA_021,259.1,CASH,False,COMPLETED
TX_00120326,,2024-02-20,TIENDA_021,546.05,CARD,False,COMPLETED
TX_00120327,,2024-02-20,TIENDA_021,171.59,CARD,False,COMPLETED
TX_00120328,CUST_00174,2024-02-20,TIENDA_021,49.21,CASH,True,COMPLETED
TX_00120329,CUST_01895,2024-02-20,TIENDA_021,717.31,CARD,True,COMPLETED
TX_00120330,,2024-02-20,TIENDA_021,77.84,CARD,False,COMPLETED
TX_00120331,CUST_00199,2024-02-20,TIENDA_021,35.37,CARD,True,COMPLETED
TX_00120332,CUST_01759,2024-02-21,TIENDA_021,69.58,CASH,True,COMPLETED
TX_00120333,,2024-02-21,TIENDA_021,624.43,DIGITAL,False,COMPLETED
TX_00120334,CUST_01822,2024-02-21,TIENDA_021,21.86,CARD,True,COMPLETED
TX_00120335,,2024-02-21,TIENDA_021,146.88,CASH,False,COMPLETED
TX_00120336,,2024-02-21,TIENDA_021,2002.99,CARD,False,COMPLETED
TX_00120337,,2024-02-21,TIENDA_021,328.81,CASH,False,COMPLETED
TX_00120338,,2024-02-21,TIENDA_021,24.68,CARD,False,COMPLETED
TX_00120339,,2024-02-22,TIENDA_021,27.16,CASH,False,COMPLETED
TX_00120340,,2024-02-22,TIENDA_021,279.57,CASH,False,COMPLETED
TX_00120341,,2024-02-22,TIENDA_021,80.48,CASH,False,COMPLETED
TX_00120342,,2024-02-22,TIENDA_021,50.38,DIGITAL,False,COMPLETED
TX_00120343,,2024-02-22,TIENDA_021,82.13,CARD,False,COMPLETED
TX_00120344,CUST_02420,2024-02-22,TIENDA_021,921.64,CASH,True,COMPLETED
TX_00120345,CUST_00645,2024-02-22,TIENDA_021,55.27,CARD,True,COMPLETED
TX_00120346,CUST_00869,2024-02-22,TIENDA_021,18.07,CARD,True,COMPLETED
TX_00120347,,2024-02-22,TIENDA_021,216.97,CASH,False,COMPLETED
TX_00120348,,2024-02-22,TIENDA_021,2.91,DIGITAL,False,COMPLETED
TX_00120349,,2024-02-22,TIENDA_021,145.27,CASH,False,COMPLETED
TX_00120350,CUST_02399,2024-02-23,TIENDA_021,175.45,CARD,True,COMPLETED
TX_00120351,CUST_01951,2024-02-23,TIENDA_021,423.99,CARD,True,COMPLETED
TX_00120352,,2024-02-23,TIENDA_021,625.32,CASH,False,COMPLETED
TX_00120353,,2024-02-23,TIENDA_021,54.9,CASH,False,COMPLETED
TX_00120354,,2024-02-23,TIENDA_021,99.94,CARD,False,COMPLETED
TX_00120355,CUST_02394,2024-02-23,TIENDA_021,132.81,CASH,True,COMPLETED
TX_00120356,CUST_02446,2024-02-23,TIENDA_021,926.73,CASH,True,COMPLETED
TX_00120357,,2024-02-23,TIENDA_021,44.76,CARD,False,COMPLETED
TX_00120358,CUST_00682,2024-02-24,TIENDA_021,251.43,DIGITAL,True,COMPLETED
TX_00120359,,2024-02-24,TIENDA_021,184.43,CASH,False,COMPLETED
TX_00120360,,2024-02-24,TIENDA_021,48.74,CARD,False,COMPLETED
TX_00120361,,2024-02-24,TIENDA_021,126.57,DIGITAL,False,COMPLETED
TX_00120362,,2024-02-24,TIENDA_021,328.42,CARD,False,COMPLETED
TX_00120363,,2024-02-24,TIENDA_021,114.09,CARD,False,COMPLETED
TX_00120364,CUST_00845,2024-02-24,TIENDA_021,249.74,CARD,True,COMPLETED
TX_00120365,CUST_02670,2024-02-24,TIENDA_021,17.34,CARD,True,COMPLETED
TX_00120366,CUST_01864,2024-02-25,TIENDA_021,278.37,CASH,True,COMPLETED
TX_00120367,,2024-02-25,TIENDA_021,259.03,CARD,False,COMPLETED
TX_00120368,,2024-02-25,TIENDA_021,24.74,CASH,False,COMPLETED
TX_00120369,,2024-02-25,TIENDA_021,388.31,CASH,False,COMPLETED
TX_00120370,CUST_00901,2024-02-25,TIENDA_021,423.5,DIGITAL,True,COMPLETED
TX_00120371,CUST_00146,2024-02-25,TIENDA_021,184.84,CASH,True,COMPLETED
TX_00120372,,2024-02-25,TIENDA_021,79.94,CARD,False,COMPLETED
TX_00120373,,2024-02-26,TIENDA_021,146.14,CARD,False,COMPLETED
TX_00120374,CUST_01112,2024-02-26,TIENDA_021,191.19,CARD,True,COMPLETED
TX_00120375,CUST_01242,2024-02-26,TIENDA_021,140.29,CASH,True,COMPLETED
TX_00120376,CUST_01633,2024-02-26,TIENDA_021,301.09,CASH,True,COMPLETED
TX_00120377,CUST_00179,2024-02-26,TIENDA_021,309.27,CASH,True,COMPLETED
TX_00120378,,2024-02-27,TIENDA_021,588.39,CARD,False,COMPLETED
TX_00120379,,2024-02-27,TIENDA_021,115.47,CARD,False,COMPLETED
TX_00120380,,2024-02-27,TIENDA_021,195.73,CASH,False,COMPLETED
TX_00120381,CUST_00842,2024-02-27,TIENDA_021,344.56,CARD,True,COMPLETED
TX_00120382,,2024-02-27,TIENDA_021,100.36,CARD,False,COMPLETED
TX_00120383,CUST_02243,2024-02-27,TIENDA_021,180.35,CASH,True,COMPLETED
TX_00120384,,2024-02-28,TIENDA_021,98.04,CARD,False,COMPLETED
TX_00120385,CUST_00416,2024-02-28,TIENDA_021,152.2,CASH,True,COMPLETED
TX_00120386,CUST_02316,2024-02-28,TIENDA_021,717.23,CARD,True,COMPLETED
TX_00120387,,2024-02-28,TIENDA_021,400.87,CARD,False,COMPLETED
TX_00120388,CUST_02404,2024-02-28,TIENDA_021,482.72,CARD,True,COMPLETED
TX_00120389,,2024-02-29,TIENDA_021,1710.44,DIGITAL,False,COMPLETED
TX_00120390,CUST_02008,2024-02-29,TIENDA_021,424.46,CASH,True,COMPLETED
TX_00120391,,2024-02-29,TIENDA_021,23.58,DIGITAL,False,COMPLETED
TX_00120392,,2024-02-29,TIENDA_021,99.23,DIGITAL,False,COMPLETED
TX_00120393,,2024-02-29,TIENDA_021,60.72,CASH,False,COMPLETED
TX_00120394,,2024-02-29,TIENDA_021,1215.54,CARD,False,COMPLETED
TX_00120395,,2024-03-01,TIENDA_021,531.33,CARD,False,COMPLETED
TX_00120396,CUST_01857,2024-03-01,TIENDA_021,466.29,DIGITAL,True,COMPLETED
TX_00120397,CUST_01332,2024-03-01,TIENDA_021,115.18,CARD,True,COMPLETED
TX_00120398,,2024-03-01,TIENDA_021,83.98,CARD,False,COMPLETED
TX_00120399,CUST_01919,2024-03-01,TIENDA_021,60.54,CASH,True,COMPLETED
TX_00120400,,2024-03-01,TIENDA_021,54.71,CASH,False,COMPLETED
TX_00120401,CUST_02977,2024-03-01,TIENDA_021,1125.99,DIGITAL,True,COMPLETED
TX_00120402,,2024-03-01,TIENDA_021,197.7,CARD,False,COMPLETED
TX_00120403,,2024-03-02,TIENDA_021,224.06,CASH,False,COMPLETED
TX_00120404,,2024-03-02,TIENDA_021,95.99,CARD,False,COMPLETED
TX_00120405,,2024-03-02,TIENDA_021,72.57,CARD,False,COMPLETED
TX_00120406,,2024-03-02,TIENDA_021,28.1,CARD,False,COMPLETED
TX_00120407,CUST_00681,2024-03-02,TIENDA_021,228.15,DIGITAL,True,COMPLETED
TX_00120408,,2024-03-02,TIENDA_021,435.79,CASH,False,COMPLETED
TX_00120409,,2024-03-02,TIENDA_021,574.14,CARD,False,COMPLETED
TX_00120410,,2024-03-02,TIENDA_021,235.56,CASH,False,COMPLETED
TX_00120411,,2024-03-02,TIENDA_021,150.67,DIGITAL,False,COMPLETED
TX_00120412,,2024-03-02,TIENDA_021,116.06,CARD,False,COMPLETED
TX_00120413,CUST_00207,2024-03-02,TIENDA_021,1009.67,CASH,True,COMPLETED
TX_00120414,,2024-03-02,TIENDA_021,144.62,CARD,False,COMPLETED
TX_00120415,CUST_00442,2024-03-03,TIENDA_021,296.87,CASH,True,COMPLETED
TX_00120416,,2024-03-03,TIENDA_021,66.87,CASH,False,COMPLETED
TX_00120417,CUST_02129,2024-03-03,TIENDA_021,122.27,DIGITAL,True,COMPLETED
TX_00120418,,2024-03-03,TIENDA_021,148.07,CARD,False,COMPLETED
TX_00120419,,2024-03-03,TIENDA_021,1487.19,CARD,False,COMPLETED
TX_00120420,CUST_02470,2024-03-03,TIENDA_021,8.15,CARD,True,COMPLETED
TX_00120421,CUST_01755,2024-03-04,TIENDA_021,50.28,CARD,True,COMPLETED
TX_00120422,,2024-03-05,TIENDA_021,87.92,CARD,False,COMPLETED
TX_00120423,CUST_00040,2024-03-05,TIENDA_021,1596.22,CARD,True,COMPLETED
TX_00120424,,2024-03-05,TIENDA_021,89.37,CASH,False,COMPLETED
TX_00120425,,2024-03-05,TIENDA_021,26.84,DIGITAL,False,COMPLETED
TX_00120426,,2024-03-05,TIENDA_021,151.44,CARD,False,COMPLETED
TX_00120427,CUST_01262,2024-03-06,TIENDA_021,412.06,CARD,True,COMPLETED
TX_00120428,CUST_02963,2024-03-06,TIENDA_021,679.27,CASH,True,COMPLETED
TX_00120429,CUST_02704,2024-03-06,TIENDA_021,553.12,CARD,True,COMPLETED
TX_00120430,,2024-03-06,TIENDA_021,1.24,CASH,False,COMPLETED
TX_00120431,,2024-03-06,TIENDA_021,922.77,CARD,False,COMPLETED
TX_00120432,,2024-03-06,TIENDA_021,86.46,DIGITAL,False,COMPLETED
TX_00120433,CUST_02472,2024-03-06,TIENDA_021,34.94,CARD,True,COMPLETED
TX_00120434,,2024-03-06,TIENDA_021,9.14,CARD,False,COMPLETED
TX_00120435,CUST_00871,2024-03-06,TIENDA_021,100.91,CASH,True,COMPLETED
TX_00120436,CUST_00314,2024-03-07,TIENDA_021,225.62,CARD,True,COMPLETED
TX_00120437,CUST_00068,2024-03-07,TIENDA_021,30.32,CARD,True,COMPLETED
TX_00120438,,2024-03-07,TIENDA_021,63.57,DIGITAL,False,COMPLETED
TX_00120439,,2024-03-07,TIENDA_021,253.03,CASH,False,COMPLETED
TX_00120440,CUST_02685,2024-03-08,TIENDA_021,120.23,CARD,True,COMPLETED
TX_00120441,,2024-03-08,TIENDA_021,1126.15,CARD,False,COMPLETED
TX_00120442,,2024-03-08,TIENDA_021,515.03,CASH,False,COMPLETED
TX_00120443,CUST_01316,2024-03-08,TIENDA_021,55.36,CASH,True,COMPLETED
TX_00120444,,2024-03-08,TIENDA_021,256.03,CASH,False,COMPLETED
TX_00120445,CUST_01882,2024-03-09,TIENDA_021,349.92,CASH,True,COMPLETED
TX_00120446,CUST_00585,2024-03-09,TIENDA_021,79.92,CARD,True,COMPLETED
TX_00120447,CUST_00083,2024-03-09,TIENDA_021,217.3,CASH,True,COMPLETED
TX_00120448,CUST_01991,2024-03-09,TIENDA_021,335.8,CASH,True,COMPLETED
TX_00120449,,2024-03-10,TIENDA_021,262.04,CARD,False,COMPLETED
TX_00120450,CUST_01059,2024-03-10,TIENDA_021,197.12,CARD,True,COMPLETED
TX_00120451,,2024-03-10,TIENDA_021,166.02,CASH,False,COMPLETED
TX_00120452,CUST_02996,2024-03-10,TIENDA_021,418.73,CASH,True,COMPLETED
TX_00120453,CUST_01391,2024-03-11,TIENDA_021,44.75,CASH,True,COMPLETED
TX_00120454,,2024-03-11,TIENDA_021,161.43,DIGITAL,False,COMPLETED
TX_00120455,,2024-03-11,TIENDA_021,1085.91,CASH,False,COMPLETED
TX_00120456,CUST_00084,2024-03-11,TIENDA_021,23.42,CARD,True,COMPLETED
TX_00120457,,2024-03-11,TIENDA_021,112.12,CARD,False,COMPLETED
TX_00120458,CUST_02448,2024-03-11,TIENDA_021,911.28,CASH,True,COMPLETED
TX_00120459,,2024-03-11,TIENDA_021,8.68,CARD,False,COMPLETED
TX_00120460,CUST_01106,2024-03-11,TIENDA_021,108.32,CASH,True,COMPLETED
TX_00120461,,2024-03-11,TIENDA_021,543.61,CARD,False,COMPLETED
TX_00120462,,2024-03-11,TIENDA_021,75.52,DIGITAL,False,COMPLETED
TX_00120463,,2024-03-11,TIENDA_021,289.98,CARD,False,COMPLETED
TX_00120464,,2024-03-11,TIENDA_021,6.91,CARD,False,COMPLETED
TX_00120465,CUST_00152,2024-03-11,TIENDA_021,235.52,CARD,True,COMPLETED
TX_00120466,CUST_01079,2024-03-11,TIENDA_021,341.69,CASH,True,COMPLETED
TX_00120467,,2024-03-11,TIENDA_021,4.66,CASH,False,COMPLETED
TX_00120468,,2024-03-11,TIENDA_021,849.73,DIGITAL,False,COMPLETED
TX_00120469,,2024-03-12,TIENDA_021,155.25,CARD,False,COMPLETED
TX_00120470,CUST_01135,2024-03-12,TIENDA_021,82.22,CARD,True,COMPLETED
TX_00120471,,2024-03-12,TIENDA_021,109.58,CARD,False,COMPLETED
TX_00120472,,2024-03-12,TIENDA_021,188.47,CARD,False,COMPLETED
TX_00120473,,2024-03-12,TIENDA_021,291.39,CARD,False,COMPLETED
TX_00120474,CUST_01875,2024-03-13,TIENDA_021,228.29,CARD,True,COMPLETED
TX_00120475,,2024-03-13,TIENDA_021,71.28,CARD,False,COMPLETED
TX_00120476,,2024-03-13,TIENDA_021,71.12,DIGITAL,False,COMPLETED
TX_00120477,,2024-03-13,TIENDA_021,42.83,DIGITAL,False,COMPLETED
TX_00120478,CUST_01939,2024-03-13,TIENDA_021,238.27,CARD,True,COMPLETED
TX_00120479,,2024-03-13,TIENDA_021,695.44,CARD,False,COMPLETED
TX_00120480,CUST_01946,2024-03-13,TIENDA_021,306.72,CARD,True,COMPLETED
TX_00120481,CUST_02390,2024-03-13,TIENDA_021,214.84,DIGITAL,True,COMPLETED
TX_00120482,,2024-03-14,TIENDA_021,94.17,CASH,False,COMPLETED
TX_00120483,,2024-03-14,TIENDA_021,113.66,CASH,False,COMPLETED
TX_00120484,,2024-03-14,TIENDA_021,15.88,CARD,False,COMPLETED
TX_00120485,CUST_01238,2024-03-14,TIENDA_021,81.72,CARD,True,COMPLETED
TX_00120486,,2024-03-14,TIENDA_021,204.78,CARD,False,COMPLETED
TX_00120487,,2024-03-14,TIENDA_021,1129.64,CARD,False,RETURNED
TX_00120488,CUST_02655,2024-03-14,TIENDA_021,133.56,CARD,True,COMPLETED
TX_00120489,CUST_02340,2024-03-14,TIENDA_021,719.58,CARD,True,COMPLETED
TX_00120490,CUST_01114,2024-03-15,TIENDA_021,577.88,CARD,True,COMPLETED
TX_00120491,,2024-03-15,TIENDA_021,5.42,CARD,False,COMPLETED
TX_00120492,,2024-03-15,TIENDA_021,76.45,CASH,False,COMPLETED
TX_00120493,,2024-03-15,TIENDA_021,181.35,CASH,False,COMPLETED
TX_00120494,CUST_02022,2024-03-15,TIENDA_021,409.17,DIGITAL,True,COMPLETED
TX_00120495,CUST_02655,2024-03-15,TIENDA_021,240.28,CARD,True,COMPLETED
TX_00120496,,2024-03-15,TIENDA_021,70.4,CASH,False,COMPLETED
TX_00120497,CUST_02138,2024-03-15,TIENDA_021,202.42,CARD,True,COMPLETED
TX_00120498,,2024-03-16,TIENDA_021,396.74,CARD,False,COMPLETED
TX_00120499,,2024-03-16,TIENDA_021,799.29,CARD,False,COMPLETED
TX_00120500,,2024-03-16,TIENDA_021,90.3,CASH,False,RETURNED
TX_00120501,CUST_00292,2024-03-17,TIENDA_021,38.75,CARD,True,COMPLETED
TX_00120502,CUST_01617,2024-03-17,TIENDA_021,47.5,CARD,True,COMPLETED
TX_00120503,,2024-03-18,TIENDA_021,42.69,DIGITAL,False,COMPLETED
TX_00120504,,2024-03-18,TIENDA_021,142.04,CARD,False,COMPLETED
TX_00120505,,2024-03-18,TIENDA_021,268.53,CASH,False,COMPLETED
TX_00120506,CUST_02971,2024-03-18,TIENDA_021,41.72,DIGITAL,True,COMPLETED
TX_00120507,CUST_02243,2024-03-18,TIENDA_021,499.29,CARD,True,COMPLETED
TX_00120508,,2024-03-18,TIENDA_021,10.2,CASH,False,COMPLETED
TX_00120509,,2024-03-19,TIENDA_021,707.57,CASH,False,COMPLETED
TX_00120510,,2024-03-19,TIENDA_021,66.68,CASH,False,COMPLETED
TX_00120511,,2024-03-19,TIENDA_021,1239.76,CARD,False,COMPLETED
TX_00120512,,2024-03-19,TIENDA_021,618.57,CARD,False,COMPLETED
TX_00120513,,2024-03-19,TIENDA_021,147.92,CASH,False,COMPLETED
TX_00120514,CUST_00600,2024-03-19,TIENDA_021,319.52,CARD,True,COMPLETED
TX_00120515,CUST_02188,2024-03-19,TIENDA_021,347.02,DIGITAL,True,COMPLETED
TX_00120516,,2024-03-19,TIENDA_021,37.19,CARD,False,COMPLETED
TX_00120517,,2024-03-19,TIENDA_021,115.89,DIGITAL,False,COMPLETED
TX_00120518,,2024-03-20,TIENDA_021,14.14,CARD,False,COMPLETED
TX_00120519,CUST_00309,2024-03-20,TIENDA_021,282.11,CARD,True,COMPLETED
TX_00120520,,2024-03-20,TIENDA_021,441.74,CASH,False,COMPLETED
TX_00120521,,2024-03-20,TIENDA_021,24.72,CARD,False,COMPLETED
TX_00120522,,2024-03-20,TIENDA_021,76.93,CARD,False,RETURNED
TX_00120523,,2024-03-20,TIENDA_021,49.79,CARD,False,COMPLETED
TX_00120524,CUST_00064,2024-03-20,TIENDA_021,403.85,CARD,True,COMPLETED
TX_00120525,,2024-03-21,TIENDA_021,33.87,CARD,False,COMPLETED
TX_00120526,CUST_01860,2024-03-21,TIENDA_021,21.15,CASH,True,COMPLETED
TX_00120527,CUST_02006,2024-03-21,TIENDA_021,539.14,CASH,True,COMPLETED
TX_00120528,,2024-03-21,TIENDA_021,52.34,CASH,False,COMPLETED
TX_00120529,CUST_00769,2024-03-21,TIENDA_021,84.81,CASH,True,COMPLETED
TX_00120530,,2024-03-21,TIENDA_021,1462.05,CARD,False,RETURNED
TX_00120531,,2024-03-21,TIENDA_021,42.23,CASH,False,COMPLETED
TX_00120532,,2024-03-21,TIENDA_021,263.35,CASH,False,COMPLETED
TX_00120533,CUST_01042,2024-03-21,TIENDA_021,67.46,CARD,True,COMPLETED
TX_00120534,,2024-03-21,TIENDA_021,52.93,CARD,False,COMPLETED
TX_00120535,,2024-03-22,TIENDA_021,1232.23,CARD,False,COMPLETED
TX_00120536,CUST_02358,2024-03-22,TIENDA_021,107.36,CARD,True,COMPLETED
TX_00120537,CUST_02968,2024-03-22,TIENDA_021,2.78,CARD,True,COMPLETED
TX_00120538,,2024-03-22,TIENDA_021,54.21,CARD,False,COMPLETED
TX_00120539,CUST_02202,2024-03-22,TIENDA_021,309.13,DIGITAL,True,COMPLETED
TX_00120540,,2024-03-22,TIENDA_021,98.14,CARD,False,COMPLETED
TX_00120541,CUST_02717,2024-03-23,TIENDA_021,206.99,CASH,True,COMPLETED
TX_00120542,,2024-03-23,TIENDA_021,193.64,DIGITAL,False,COMPLETED
TX_00120543,,2024-03-23,TIENDA_021,60.22,CASH,False,COMPLETED
TX_00120544,CUST_00230,2024-03-23,TIENDA_021,1998.82,CASH,True,COMPLETED
TX_00120545,,2024-03-23,TIENDA_021,1854.98,CARD,False,COMPLETED
TX_00120546,,2024-03-23,TIENDA_021,95.47,CARD,False,COMPLETED
TX_00120547,,2024-03-23,TIENDA_021,570.15,CARD,False,COMPLETED
TX_00120548,,2024-03-23,TIENDA_021,10.88,CASH,False,COMPLETED
TX_00120549,CUST_02384,2024-03-24,TIENDA_021,47.55,CASH,True,COMPLETED
TX_00120550,,2024-03-24,TIENDA_021,136.67,DIGITAL,False,COMPLETED
TX_00120551,CUST_01432,2024-03-24,TIENDA_021,123.3,CASH,True,COMPLETED
TX_00120552,CUST_00340,2024-03-24,TIENDA_021,90.1,CARD,True,COMPLETED
TX_00120553,,2024-03-24,TIENDA_021,39.28,CARD,False,COMPLETED
TX_00120554,CUST_02231,2024-03-25,TIENDA_021,102.22,CASH,True,COMPLETED
TX_00120555,CUST_01295,2024-03-25,TIENDA_021,35.41,CARD,True,COMPLETED
TX_00120556,,2024-03-25,TIENDA_021,43.26,CASH,False,COMPLETED
TX_00120557,,2024-03-25,TIENDA_021,14.6,DIGITAL,False,COMPLETED
TX_00120558,,2024-03-25,TIENDA_021,29.3,CASH,False,COMPLETED
TX_00120559,CUST_00547,2024-03-25,TIENDA_021,810.81,CASH,True,COMPLETED
TX_00120560,CUST_00127,2024-03-25,TIENDA_021,606.5,CARD,True,COMPLETED
TX_00120561,CUST_02191,2024-03-25,TIENDA_021,544.43,CARD,True,COMPLETED
TX_00120562,,2024-03-25,TIENDA_021,378.9,CASH,False,COMPLETED
TX_00120563,,2024-03-25,TIENDA_021,167.73,DIGITAL,False,COMPLETED
TX_00120564,,2024-03-25,TIENDA_021,60.76,CARD,False,COMPLETED
TX_00120565,,2024-03-25,TIENDA_021,327.41,CARD,False,COMPLETED
TX_00120566,,2024-03-25,TIENDA_021,230.75,CARD,False,COMPLETED
TX_00120567,,2024-03-26,TIENDA_021,673.37,CASH,False,COMPLETED
TX_00120568,,2024-03-26,TIENDA_021,480.03,CASH,False,COMPLETED
TX_00120569,,2024-03-26,TIENDA_021,216.19,CASH,False,COMPLETED
TX_00120570,,2024-03-26,TIENDA_021,59.97,CARD,False,COMPLETED
TX_00120571,,2024-03-26,TIENDA_021,392.75,CARD,False,COMPLETED
TX_00120572,,2024-03-26,TIENDA_021,622.12,CARD,False,COMPLETED
TX_00120573,,2024-03-27,TIENDA_021,831.6,CASH,False,COMPLETED
TX_00120574,,2024-03-27,TIENDA_021,335.71,DIGITAL,False,COMPLETED
TX_00120575,,2024-03-27,TIENDA_021,45.35,CASH,False,COMPLETED
TX_00120576,,2024-03-27,TIENDA_021,296.55,DIGITAL,False,COMPLETED
TX_00120577,CUST_02723,2024-03-27,TIENDA_021,267.05,CASH,True,COMPLETED
TX_00120578,,2024-03-27,TIENDA_021,198.14,CARD,False,COMPLETED
TX_00120579,,2024-03-27,TIENDA_021,69.99,CASH,False,COMPLETED
